Output Steer,Human Steer,Output Motor,Human Motor,Loss
5.437263846397399902e-01,4.960883557796478271e-01,5.854822397232055664e-01,6.028292775154113770e-01,1.311904983595013618e-03
4.021616578102111816e-01,4.717158377170562744e-01,5.576890110969543457e-01,5.538959503173828125e-01,2.437773626297712326e-03
8.442398309707641602e-01,9.677079916000366211e-01,5.682600140571594238e-01,5.524625778198242188e-01,7.775321602821350098e-03
2.280981838703155518e-01,1.877958923578262329e-01,5.480983853340148926e-01,5.541666746139526367e-01,8.573121158406138420e-04
2.235358953475952148e-01,2.056168764829635620e-01,5.667594671249389648e-01,5.721383690834045410e-01,3.013731329701840878e-04
3.482030034065246582e-01,2.434269934892654419e-01,5.536935329437255859e-01,5.555555224418640137e-01,7.036636583507061005e-03
1.498761214315891266e-02,-9.540870785713195801e-03,5.711087584495544434e-01,5.454545617103576660e-01,6.320403190329670906e-04
5.724779367446899414e-01,4.963427186012268066e-01,5.794299840927124023e-01,5.739272832870483398e-01,3.046440426260232925e-03
4.274484217166900635e-01,5.366917848587036133e-01,5.640632510185241699e-01,5.578404664993286133e-01,6.324656307697296143e-03
3.113939464092254639e-01,3.688206970691680908e-01,5.628207325935363770e-01,5.994949936866760254e-01,2.413641894236207008e-03
9.000998735427856445e-01,9.931547045707702637e-01,5.405335426330566406e-01,5.454545617103576660e-01,4.348787479102611542e-03
8.646656870841979980e-01,9.590253829956054688e-01,5.723189115524291992e-01,5.454545617103576660e-01,4.846560303121805191e-03
1.249261572957038879e-02,-3.109464887529611588e-03,5.654851198196411133e-01,5.555555224418640137e-01,1.793838309822604060e-04
6.552945375442504883e-01,7.143982648849487305e-01,5.662218928337097168e-01,5.592929124832153320e-01,2.012406243011355400e-03
5.429109334945678711e-01,5.039642453193664551e-01,5.670822858810424805e-01,5.516413450241088867e-01,8.933180943131446838e-04
7.319726943969726562e-01,6.734427809715270996e-01,5.763723254203796387e-01,5.595989227294921875e-01,1.881886972114443779e-03
2.109547555446624756e-01,2.557782530784606934e-01,5.764890909194946289e-01,5.464646220207214355e-01,1.463823718950152397e-03
2.129059731960296631e-01,3.131748139858245850e-01,5.711084604263305664e-01,5.690757036209106445e-01,5.119738634675741196e-03
4.593209624290466309e-01,4.966614842414855957e-01,5.614774823188781738e-01,5.918999910354614258e-01,1.202203682623803616e-03
1.055707409977912903e-02,7.126805186271667480e-02,5.529997944831848145e-01,5.566424131393432617e-01,1.860602176748216152e-03
6.152465343475341797e-01,4.796472489833831787e-01,5.871078372001647949e-01,5.474727749824523926e-01,9.991905651986598969e-03
7.430956363677978516e-01,8.465663194656372070e-01,5.527194738388061523e-01,5.522090792655944824e-01,5.437866784632205963e-03
5.089243650436401367e-01,1.611296981573104858e-01,5.837020277976989746e-01,6.123020648956298828e-01,6.631939113140106201e-02
4.959949851036071777e-01,5.093389749526977539e-01,5.770968198776245117e-01,5.592807531356811523e-01,2.670519170351326466e-04
5.639132261276245117e-01,6.455458402633666992e-01,5.850524306297302246e-01,5.511404275894165039e-01,4.002619069069623947e-03
2.395786345005035400e-01,2.405902445316314697e-01,5.755007863044738770e-01,5.848484039306640625e-01,6.928374932613223791e-05
6.039603948593139648e-01,6.134141683578491211e-01,5.701745748519897461e-01,5.545454621315002441e-01,9.554177522659301758e-04
8.985095024108886719e-01,9.960200190544128418e-01,5.859723687171936035e-01,5.454545617103576660e-01,5.594949238002300262e-03
3.451426923274993896e-01,6.094702482223510742e-01,5.768294930458068848e-01,6.257514953613281250e-01,3.679680079221725464e-02
1.791493296623229980e-01,8.930673450231552124e-02,5.468729734420776367e-01,5.486363172531127930e-01,4.197697155177593231e-03
9.858916401863098145e-01,9.979923963546752930e-01,5.659136176109313965e-01,5.548616647720336914e-01,1.523642567917704582e-04
9.567173719406127930e-01,9.977898597717285156e-01,5.446501970291137695e-01,5.454545617103576660e-01,8.565402822569012642e-04
7.524809837341308594e-01,7.221611142158508301e-01,5.556816458702087402e-01,5.934050679206848145e-01,1.195390359498560429e-03
3.078786730766296387e-01,2.070504426956176758e-01,5.679258108139038086e-01,5.483657121658325195e-01,5.299226380884647369e-03
9.489758610725402832e-01,9.980169534683227539e-01,5.600463151931762695e-01,5.854797363281250000e-01,1.643588766455650330e-03
6.159467697143554688e-01,6.498246788978576660e-01,5.629423856735229492e-01,5.744990110397338867e-01,1.400715671479701996e-03
1.675184667110443115e-01,1.368837505578994751e-01,5.757762193679809570e-01,5.838382840156555176e-01,5.783117376267910004e-04
5.583099126815795898e-01,3.349925577640533447e-01,5.843612551689147949e-01,6.089656352996826172e-01,2.543720602989196777e-02
6.312719583511352539e-01,5.528181195259094238e-01,5.934688448905944824e-01,5.819332599639892578e-01,3.323812037706375122e-03
9.488973617553710938e-01,9.935387372970581055e-01,5.489090085029602051e-01,5.454545617103576660e-01,1.008346909657120705e-03
1.505649089813232422e-01,-4.127008840441703796e-03,5.935008525848388672e-01,5.656566023826599121e-01,1.237190328538417816e-02
3.652808666229248047e-01,3.966231942176818848e-01,5.778176784515380859e-01,5.697000622749328613e-01,8.545646560378372669e-04
2.510633766651153564e-01,8.302276581525802612e-02,5.491102933883666992e-01,5.533453822135925293e-01,1.428868435323238373e-02
8.326647877693176270e-01,9.153282046318054199e-01,5.735611915588378906e-01,5.472899079322814941e-01,3.804245265200734138e-03
5.759302526712417603e-02,5.034686997532844543e-02,5.656167268753051758e-01,5.526818037033081055e-01,2.213817497249692678e-04
1.174638271331787109e-01,2.056739032268524170e-01,5.785624384880065918e-01,5.960192084312438965e-01,4.160194657742977142e-03
9.243485331535339355e-01,9.992410540580749512e-01,5.642617344856262207e-01,5.555555224418640137e-01,2.843983704224228859e-03
2.553800679743289948e-02,1.682754256762564182e-03,5.784466266632080078e-01,5.460858345031738281e-01,8.198205614462494850e-04
2.527768537402153015e-02,2.054961398243904114e-02,5.733737945556640625e-01,5.553868412971496582e-01,1.925453252624720335e-04
9.292322993278503418e-01,9.974468946456909180e-01,5.704043507575988770e-01,5.572010278701782227e-01,2.431580098345875740e-03
3.291276693344116211e-01,3.727858662605285645e-01,5.681787729263305664e-01,5.730423927307128906e-01,1.104984665289521217e-03
5.694197416305541992e-01,5.044156312942504883e-01,5.808030366897583008e-01,5.748736858367919922e-01,2.138016279786825180e-03
1.004878804087638855e-02,3.129664808511734009e-02,5.516954660415649414e-01,5.454545617103576660e-01,2.465871511958539486e-04
1.677828282117843628e-01,2.843673527240753174e-01,5.489609241485595703e-01,5.555555224418640137e-01,6.820064969360828400e-03
1.457269638776779175e-01,1.615235954523086548e-01,5.709347724914550781e-01,5.357323884963989258e-01,7.771581294946372509e-04
2.399609088897705078e-01,1.052719075232744217e-02,6.068613529205322266e-01,6.060898900032043457e-01,2.634826861321926117e-02
9.202337265014648438e-01,9.960913658142089844e-01,5.722963809967041016e-01,5.454545617103576660e-01,3.258280456066131592e-03
4.626900255680084229e-01,3.715724945068359375e-01,5.873409509658813477e-01,6.139444708824157715e-01,4.863987211138010025e-03
4.106819629669189453e-01,4.403986036777496338e-01,5.758082270622253418e-01,5.883909463882446289e-01,5.885246209800243378e-04
6.182394027709960938e-01,6.665607094764709473e-01,5.618582963943481445e-01,5.734888315200805664e-01,1.813368173316121101e-03
5.187112689018249512e-01,5.856059789657592773e-01,5.603901147842407227e-01,5.673202276229858398e-01,2.429925138130784035e-03
8.142017126083374023e-01,8.432564735412597656e-01,5.771237611770629883e-01,5.866786837577819824e-01,4.772684478666633368e-04
3.201777935028076172e-01,3.060205578804016113e-01,5.702224373817443848e-01,5.393121838569641113e-01,6.837249966338276863e-04
3.483245968818664551e-01,3.233363330364227295e-01,5.681620836257934570e-01,5.454545617103576660e-01,5.744172376580536366e-04
9.881564974784851074e-01,9.959379434585571289e-01,5.436266660690307617e-01,5.454545617103576660e-01,3.587025639717467129e-05
6.982997655868530273e-01,6.893355250358581543e-01,5.700600743293762207e-01,6.063131093978881836e-01,7.570899324491620064e-04
4.727470278739929199e-01,4.007742404937744141e-01,5.852249264717102051e-01,6.029676198959350586e-01,3.271953668445348740e-03
9.063819050788879395e-01,9.991118311882019043e-01,5.580731034278869629e-01,5.444444417953491211e-01,4.409313201904296875e-03
1.885739862918853760e-01,-2.702538389712572098e-03,5.711994171142578125e-01,5.543343424797058105e-01,1.868637651205062866e-02
4.092354774475097656e-01,4.937394261360168457e-01,5.777499079704284668e-01,5.647727251052856445e-01,3.666970413178205490e-03
2.422492504119873047e-01,1.498223543167114258e-01,5.918358564376831055e-01,5.849323272705078125e-01,4.309048410505056381e-03
1.435752362012863159e-01,7.999631576240062714e-03,5.831907987594604492e-01,5.841272473335266113e-01,9.213784709572792053e-03
3.085493147373199463e-01,2.341435700654983521e-01,5.906787514686584473e-01,5.725828409194946289e-01,3.300999524071812630e-03
9.109939336776733398e-01,9.925928115844726562e-01,5.569359064102172852e-01,5.454545617103576660e-01,3.397846128791570663e-03
1.752667129039764404e-02,-3.852594178169965744e-03,5.488613843917846680e-01,5.555555224418640137e-01,2.540822606533765793e-04
4.624079167842864990e-01,5.227178335189819336e-01,5.671870112419128418e-01,5.542303323745727539e-01,2.009639516472816467e-03
3.313403725624084473e-01,3.314619064331054688e-01,5.767034292221069336e-01,5.555555224418640137e-01,2.594146062619984150e-04
5.778511762619018555e-01,4.952560365200042725e-01,5.864223241806030273e-01,5.701777338981628418e-01,3.561265300959348679e-03
4.781088829040527344e-01,2.507753968238830566e-01,5.844634175300598145e-01,5.447535514831542969e-01,2.708041667938232422e-02
2.037505358457565308e-01,2.474708557128906250e-01,5.741729140281677246e-01,5.555555224418640137e-01,1.131918048486113548e-03
2.098564207553863525e-01,2.658035755157470703e-01,5.468608140945434570e-01,5.613787770271301270e-01,1.806729822419583797e-03
1.260514557361602783e-01,2.169588766992092133e-02,5.788611173629760742e-01,5.454545617103576660e-01,6.006927229464054108e-03
8.295226097106933594e-01,8.607103228569030762e-01,5.741909146308898926e-01,5.841110348701477051e-01,9.944889461621642113e-04
7.880532145500183105e-01,9.987494349479675293e-01,5.799254179000854492e-01,5.902797579765319824e-01,2.232790365815162659e-02
2.774248644709587097e-02,8.513102680444717407e-02,5.907183885574340820e-01,5.978747606277465820e-01,1.721840933896601200e-03
6.846648454666137695e-01,7.555318474769592285e-01,5.661695003509521484e-01,5.555555224418640137e-01,2.634992357343435287e-03
2.624860703945159912e-01,2.594297528266906738e-01,5.711207389831542969e-01,5.535494685173034668e-01,2.186656929552555084e-04
7.065774202346801758e-01,6.878830790519714355e-01,5.697668790817260742e-01,5.484848618507385254e-01,5.417244392447173595e-04
1.016922481358051300e-02,2.070707082748413086e-02,5.728359222412109375e-01,5.454545617103576660e-01,4.382577317301183939e-04
4.703826010227203369e-01,4.994105398654937744e-01,5.717504620552062988e-01,5.443181991577148438e-01,8.098169928416609764e-04
6.675218343734741211e-01,8.058099746704101562e-01,5.759135484695434570e-01,5.503162145614624023e-01,9.930195286870002747e-03
6.983381509780883789e-01,7.176548242568969727e-01,5.672966241836547852e-01,5.393010377883911133e-01,6.031753146089613438e-04
9.339348077774047852e-01,9.944631457328796387e-01,5.709996223449707031e-01,5.571969747543334961e-01,1.959445420652627945e-03
3.936081752181053162e-02,-7.134023122489452362e-03,5.598320364952087402e-01,5.434343218803405762e-01,1.227751374244689941e-03
3.184309005737304688e-01,2.838992476463317871e-01,5.643240809440612793e-01,5.525252223014831543e-01,6.788737373426556587e-04
5.607219785451889038e-02,-7.294898387044668198e-03,5.634928941726684570e-01,5.455141663551330566e-01,2.174784895032644272e-03
1.864609867334365845e-01,1.853014528751373291e-01,5.784300565719604492e-01,5.357323884963989258e-01,9.404681622982025146e-04
6.424424648284912109e-01,6.516757607460021973e-01,5.871125459671020508e-01,5.858585238456726074e-01,1.142565524787642062e-04
5.849738121032714844e-01,6.008659005165100098e-01,5.875720977783203125e-01,5.780111551284790039e-01,4.382850602269172668e-04
5.567387342453002930e-01,5.008229613304138184e-01,5.842860937118530273e-01,5.992140769958496094e-01,1.728458912111818790e-03
2.150429487228393555e-01,2.606255412101745605e-01,5.484170913696289062e-01,5.687575340270996094e-01,1.520696794614195824e-03
8.936890363693237305e-01,9.052365422248840332e-01,5.721033215522766113e-01,5.454545617103576660e-01,6.078857695683836937e-04
3.290151655673980713e-01,4.714787900447845459e-01,5.760042071342468262e-01,5.555555224418640137e-01,1.045296713709831238e-02
3.586361650377511978e-03,-5.902268923819065094e-03,5.609740614891052246e-01,5.454545617103576660e-01,1.687429903540760279e-04
8.177615404129028320e-01,9.058488607406616211e-01,5.615882873535156250e-01,5.659333467483520508e-01,4.129546694457530975e-03
4.916082322597503662e-01,4.689815640449523926e-01,5.957677960395812988e-01,5.665757656097412109e-01,6.910226074978709221e-04
6.351971626281738281e-01,8.927184343338012695e-01,5.985953807830810547e-01,5.732464790344238281e-01,3.383169323205947876e-02
8.528748750686645508e-01,9.678075909614562988e-01,5.625327229499816895e-01,5.454545617103576660e-01,6.756290793418884277e-03
4.103780686855316162e-01,3.276080489158630371e-01,5.676378011703491211e-01,5.603656768798828125e-01,3.664889140054583549e-03
6.187211871147155762e-01,5.052632093429565430e-01,5.828674435615539551e-01,5.656566023826599121e-01,6.587679497897624969e-03
4.777169227600097656e-01,5.055116415023803711e-01,5.769342184066772461e-01,5.546080470085144043e-01,7.124090334400534630e-04
7.521230578422546387e-01,7.756627798080444336e-01,5.678755044937133789e-01,5.484848618507385254e-01,4.953930620104074478e-04
5.613473057746887207e-01,5.127952694892883301e-01,5.857784152030944824e-01,5.620091557502746582e-01,1.510418136604130268e-03
4.995644986629486084e-01,2.861472666263580322e-01,5.693255662918090820e-01,5.760989785194396973e-01,2.317318879067897797e-02
5.146891474723815918e-01,4.561758637428283691e-01,5.508408546447753906e-01,5.585858225822448730e-01,2.141498727723956108e-03
5.046167969703674316e-01,4.948613047599792480e-01,5.606605410575866699e-01,5.454545617103576660e-01,1.839798205764964223e-04
9.127398729324340820e-01,9.884979128837585449e-01,5.741139054298400879e-01,5.562494993209838867e-01,3.138408530503511429e-03
1.890095323324203491e-01,6.423063576221466064e-03,5.911637544631958008e-01,5.851545333862304688e-01,1.683569140732288361e-02
1.569917052984237671e-01,6.397482939064502716e-03,5.859378576278686523e-01,5.514667034149169922e-01,1.194724906235933304e-02
4.836933612823486328e-01,4.783520102500915527e-01,5.931655168533325195e-01,5.686868429183959961e-01,3.418504202272742987e-04
9.199322462081909180e-01,9.936178922653198242e-01,5.661571025848388672e-01,5.555555224418640137e-01,2.824379596859216690e-03
8.520221710205078125e-01,9.949094057083129883e-01,5.657231211662292480e-01,5.871888995170593262e-01,1.045045256614685059e-02
8.371994644403457642e-02,5.407407879829406738e-04,5.762742161750793457e-01,5.817707180976867676e-01,3.491704585030674934e-03
9.544875025749206543e-01,9.958589673042297363e-01,5.712530612945556641e-01,5.809777975082397461e-01,1.232179463841021061e-03
1.811597943305969238e-01,1.554146111011505127e-01,5.621615052223205566e-01,5.454545617103576660e-01,6.775680230930447578e-04
8.766766786575317383e-01,9.882659912109375000e-01,5.988618731498718262e-01,6.063131093978881836e-01,6.392645649611949921e-03
1.905750781297683716e-01,1.341000795364379883e-01,5.817946195602416992e-01,5.815656781196594238e-01,1.625237986445426941e-03
3.282358348369598389e-01,4.688760638236999512e-01,5.644218325614929199e-01,5.578919649124145508e-01,1.005206536501646042e-02
4.500198960304260254e-01,5.897197127342224121e-01,5.807577371597290039e-01,6.065656542778015137e-01,1.045674644410610199e-02
2.720399526879191399e-03,-6.866645999252796173e-03,5.513512492179870605e-01,5.454545617103576660e-01,9.982874325942248106e-05
1.111760828644037247e-02,-9.785354137420654297e-03,5.790967345237731934e-01,5.612373352050781250e-01,4.331880190875381231e-04
2.810336351394653320e-01,2.095074653625488281e-01,5.655332207679748535e-01,5.534161925315856934e-01,2.675618976354598999e-03
8.574380874633789062e-01,9.992396235466003418e-01,5.490501523017883301e-01,5.454545617103576660e-01,1.006661914288997650e-02
5.847808122634887695e-01,5.829554796218872070e-01,5.669091939926147461e-01,5.580615997314453125e-01,1.268877997063100338e-03
6.296722292900085449e-01,5.482034683227539062e-01,5.724365115165710449e-01,5.771837830543518066e-01,4.215936176478862762e-03
9.819916486740112305e-01,9.836708903312683105e-01,5.850588083267211914e-01,6.082070469856262207e-01,3.552121925167739391e-04
8.218423724174499512e-01,9.910331964492797852e-01,5.637466907501220703e-01,5.494949221611022949e-01,1.443408988416194916e-02
6.670998930931091309e-01,7.131141424179077148e-01,5.790842771530151367e-01,5.508645772933959961e-01,1.515079056844115257e-03
7.308375239372253418e-01,6.763364076614379883e-01,5.520955920219421387e-01,5.550211668014526367e-01,1.644474803470075130e-03
6.561458706855773926e-01,7.956563234329223633e-01,6.142071485519409180e-01,5.512363314628601074e-01,1.638160273432731628e-02
6.723805665969848633e-01,6.569406986236572266e-01,5.834943056106567383e-01,5.555555224418640137e-01,5.112358485348522663e-04
2.742535769939422607e-01,2.576868534088134766e-01,5.439981222152709961e-01,5.571040511131286621e-01,2.691813861019909382e-04
9.130810499191284180e-01,9.936311841011047363e-01,5.576163530349731445e-01,5.552404522895812988e-01,3.252618713304400444e-03
4.558130800724029541e-01,3.172571063041687012e-01,5.729385614395141602e-01,5.454545617103576660e-01,1.008195243775844574e-02
3.140471577644348145e-01,3.263455033302307129e-01,5.744177103042602539e-01,5.970535278320312500e-01,5.172773380763828754e-04
3.869056329131126404e-02,4.303004965186119080e-02,5.773561596870422363e-01,5.844504237174987793e-01,7.262216240633279085e-05
9.099035263061523438e-01,8.188533782958984375e-01,5.594576597213745117e-01,5.538676381111145020e-01,4.181136377155780792e-03
2.703120410442352295e-01,-5.120764486491680145e-03,5.695615410804748535e-01,5.619949102401733398e-01,3.809082135558128357e-02
8.058527112007141113e-01,9.620138406753540039e-01,5.812521576881408691e-01,5.454545617103576660e-01,1.286585815250873566e-02
5.538401752710342407e-02,-1.981422770768404007e-03,5.703436136245727539e-01,5.780586004257202148e-01,1.730301999486982822e-03
3.360543847084045410e-01,4.187392592430114746e-01,5.736935734748840332e-01,5.553959608078002930e-01,6.238370202481746674e-03
6.194936037063598633e-01,7.568284273147583008e-01,5.713810920715332031e-01,5.353536009788513184e-01,1.016231812536716461e-02
2.129859179258346558e-01,2.551159560680389404e-01,5.545610189437866211e-01,5.454545617103576660e-01,9.662741795182228088e-04
1.274549067020416260e-01,8.123597502708435059e-02,5.716188549995422363e-01,5.722899436950683594e-01,1.147400937043130398e-03
3.172559738159179688e-01,3.633832037448883057e-01,5.740135312080383301e-01,5.491353869438171387e-01,1.953790429979562759e-03
2.444325387477874756e-02,1.327473223209381104e-01,5.684189200401306152e-01,5.693989992141723633e-01,6.407752633094787598e-03
8.475711941719055176e-01,9.660859107971191406e-01,5.644998550415039062e-01,5.454545617103576660e-01,7.207070477306842804e-03
6.187564134597778320e-01,6.465970277786254883e-01,5.645402669906616211e-01,5.480686426162719727e-01,5.939644179306924343e-04
6.121241450309753418e-01,6.851021647453308105e-01,5.804190635681152344e-01,5.474747419357299805e-01,3.665071679279208183e-03
7.089302688837051392e-02,1.382571756839752197e-01,5.770508050918579102e-01,5.585929155349731445e-01,2.461322816088795662e-03
6.594556570053100586e-01,5.004616379737854004e-01,5.923718214035034180e-01,6.160980463027954102e-01,1.313137542456388474e-02
4.113104194402694702e-02,-3.795900149270892143e-03,5.562934279441833496e-01,5.951050519943237305e-01,1.773740747012197971e-03
1.037671327590942383e+00,9.961789846420288086e-01,5.826886296272277832e-01,5.864495038986206055e-01,1.109132543206214905e-03
4.768795073032379150e-01,4.824059009552001953e-01,5.663955807685852051e-01,5.397728085517883301e-01,3.885913465637713671e-04
5.103737115859985352e-01,4.852879643440246582e-01,5.795823335647583008e-01,5.599787831306457520e-01,5.191343952901661396e-04
8.639956712722778320e-01,8.118780255317687988e-01,5.669861435890197754e-01,5.964354276657104492e-01,2.137066330760717392e-03
1.059076283127069473e-02,1.371484529227018356e-02,5.382190942764282227e-01,5.563646554946899414e-01,1.767754292814061046e-04
5.505393743515014648e-01,4.930473864078521729e-01,5.677610635757446289e-01,5.640192031860351562e-01,1.680493704043328762e-03
6.598842144012451172e-01,6.786021590232849121e-01,5.462836027145385742e-01,5.401404500007629395e-01,2.871338801924139261e-04
8.261874914169311523e-01,9.898989796638488770e-01,5.756328701972961426e-01,5.638040304183959961e-01,1.355501823127269745e-02
5.318433642387390137e-01,6.047982573509216309e-01,5.916742086410522461e-01,5.555555224418640137e-01,3.335079876706004143e-03
7.134509086608886719e-01,7.403160929679870605e-01,5.905154943466186523e-01,5.942546129226684570e-01,4.040994099341332912e-04
2.419589087367057800e-02,5.413905717432498932e-03,5.654531121253967285e-01,5.550504922866821289e-01,2.461907861288636923e-04
4.983725547790527344e-01,5.107160806655883789e-01,5.983011126518249512e-01,5.885111093521118164e-01,1.621823466848582029e-04
8.639143705368041992e-01,9.943321347236633301e-01,5.685904026031494141e-01,5.434343218803405762e-01,8.833161555230617523e-03
7.443754673004150391e-01,7.614026665687561035e-01,5.784229040145874023e-01,6.009474992752075195e-01,5.054931389167904854e-04
4.529326409101486206e-02,1.300769113004207611e-02,5.362424254417419434e-01,5.557000041007995605e-01,7.197370287030935287e-04
7.020815014839172363e-01,8.291499018669128418e-01,5.633531808853149414e-01,5.501474738121032715e-01,8.290564641356468201e-03
5.657344460487365723e-01,6.072471141815185547e-01,6.068654656410217285e-01,6.237394213676452637e-01,1.101366011425852776e-03
9.056488871574401855e-01,9.941253662109375000e-01,5.655665397644042969e-01,5.959596037864685059e-01,4.404136445373296738e-03
8.209648132324218750e-01,9.184944033622741699e-01,5.899621248245239258e-01,5.644878745079040527e-01,5.821435246616601944e-03
3.604491353034973145e-01,2.472605258226394653e-01,5.553793907165527344e-01,5.454545617103576660e-01,6.498803850263357162e-03
8.608213663101196289e-01,9.786915779113769531e-01,5.698630213737487793e-01,5.565656423568725586e-01,7.073970045894384384e-03
6.917042732238769531e-01,6.665588021278381348e-01,5.655946135520935059e-01,6.060605645179748535e-01,1.243241131305694580e-03
7.703132033348083496e-01,8.205846548080444336e-01,6.009227037429809570e-01,6.116495132446289062e-01,1.900248578749597073e-03
7.732100486755371094e-01,8.863339424133300781e-01,5.677661299705505371e-01,5.458959341049194336e-01,6.673498544842004776e-03
4.912839829921722412e-01,3.538129031658172607e-01,5.596910715103149414e-01,5.383839011192321777e-01,9.692378342151641846e-03
2.581189274787902832e-01,1.647821962833404541e-01,5.615771412849426270e-01,5.511575341224670410e-01,4.523213021457195282e-03
2.134500443935394287e-01,1.351635307073593140e-01,5.856028795242309570e-01,5.805555582046508789e-01,3.102800576016306877e-03
6.779235601425170898e-01,7.448257803916931152e-01,5.571217536926269531e-01,5.454545617103576660e-01,2.314899815246462822e-03
3.103409111499786377e-01,2.472242563962936401e-01,5.672664046287536621e-01,5.538464784622192383e-01,2.154743298888206482e-03
6.869947165250778198e-02,8.316959254443645477e-03,5.573870539665222168e-01,5.464050173759460449e-01,1.902834279462695122e-03
7.868286967277526855e-01,8.062030076980590820e-01,5.711782574653625488e-01,5.953283309936523438e-01,8.247058722190558910e-04
3.226589858531951904e-01,4.657193124294281006e-01,5.541391372680664062e-01,5.428656339645385742e-01,1.035180501639842987e-02
4.310265928506851196e-02,-8.287532255053520203e-03,5.792387127876281738e-01,5.858585238456726074e-01,1.347390701994299889e-03
5.523798465728759766e-01,5.380204916000366211e-01,5.831009149551391602e-01,5.751262307167053223e-01,1.462523068767040968e-04
3.818596899509429932e-02,-5.139634013175964355e-03,5.669240951538085938e-01,5.555555224418640137e-01,1.008052262477576733e-03
3.797493577003479004e-01,4.581504762172698975e-01,5.555326342582702637e-01,5.646465420722961426e-01,3.246533218771219254e-03
4.222353100776672363e-01,3.201767504215240479e-01,5.820100903511047363e-01,6.020383238792419434e-01,5.550187546759843826e-03
3.359439969062805176e-01,2.575719654560089111e-01,5.955070853233337402e-01,5.706484913825988770e-01,3.713018028065562248e-03
5.749810338020324707e-01,6.468313932418823242e-01,5.778656005859375000e-01,5.595363378524780273e-01,2.925266977399587631e-03
2.195843458175659180e-01,1.452938169240951538e-01,5.922972559928894043e-01,5.880746841430664062e-01,2.801071386784315109e-03
4.520005732774734497e-02,-8.660497143864631653e-03,5.526679158210754395e-01,5.454545617103576660e-01,1.477762940339744091e-03
2.526012659072875977e-01,3.279332518577575684e-01,5.722721815109252930e-01,5.661616325378417969e-01,2.868627430871129036e-03
3.436714112758636475e-01,3.185414969921112061e-01,5.612759590148925781e-01,5.494019985198974609e-01,3.984908689744770527e-04
9.191535115242004395e-01,9.904898405075073242e-01,5.765479207038879395e-01,5.555555224418640137e-01,2.811147365719079971e-03
7.539557218551635742e-01,7.450348138809204102e-01,5.529161095619201660e-01,5.538464784622192383e-01,1.385064970236271620e-04
8.197193145751953125e-01,8.689631223678588867e-01,5.504028201103210449e-01,5.526828765869140625e-01,1.248163869604468346e-03
8.363603353500366211e-01,9.831393957138061523e-01,5.544368028640747070e-01,5.568626523017883301e-01,1.078606955707073212e-02
8.891953229904174805e-01,9.960805773735046387e-01,5.853470563888549805e-01,5.959596037864685059e-01,5.809921305626630783e-03
6.618095040321350098e-01,6.541519761085510254e-01,5.836105346679687500e-01,5.652828812599182129e-01,2.303526707692071795e-04
5.263848304748535156e-01,5.231134295463562012e-01,6.054205298423767090e-01,5.476394295692443848e-01,1.843521138653159142e-03
7.051302194595336914e-01,5.006222128868103027e-01,5.484325885772705078e-01,5.917202234268188477e-01,2.186725661158561707e-02
6.173816919326782227e-01,5.590986013412475586e-01,5.664018392562866211e-01,5.535353422164916992e-01,1.857204944826662540e-03
4.531168341636657715e-01,5.878273248672485352e-01,5.662857294082641602e-01,5.454545617103576660e-01,9.651792235672473907e-03
8.452299237251281738e-01,9.703133702278137207e-01,5.565716028213500977e-01,5.458706617355346680e-01,7.915971800684928894e-03
1.640439927577972412e-01,5.050504952669143677e-02,6.030277013778686523e-01,6.035060286521911621e-01,6.582585163414478302e-03
2.077841013669967651e-01,7.026372104883193970e-02,5.675351619720458984e-01,5.736222863197326660e-01,9.602461941540241241e-03
7.015186548233032227e-01,7.484452724456787109e-01,5.724620819091796875e-01,5.888878703117370605e-01,1.266923383809626102e-03
1.635227166116237640e-02,1.389290951192378998e-02,5.746694803237915039e-01,6.060605645179748535e-01,5.071028717793524265e-04
8.803491294384002686e-02,8.786080777645111084e-02,5.553165078163146973e-01,5.454545617103576660e-01,7.487630355171859264e-04
5.560060739517211914e-01,5.700706243515014648e-01,5.971077680587768555e-01,5.740283131599426270e-01,5.644488264806568623e-04
5.169006437063217163e-02,9.563472121953964233e-03,5.709474086761474609e-01,5.561868548393249512e-01,9.993006242439150810e-04
7.461732029914855957e-01,7.226132154464721680e-01,5.533989071846008301e-01,5.454545617103576660e-01,6.713106995448470116e-04
3.915057778358459473e-01,3.188972175121307373e-01,5.857492685317993164e-01,5.622888803482055664e-01,2.933192532509565353e-03
6.312337517738342285e-01,6.685131192207336426e-01,5.648995041847229004e-01,5.454545617103576660e-01,1.342051778919994831e-03
1.009908914566040039e-01,2.200743705034255981e-01,5.825664401054382324e-01,5.713626146316528320e-01,7.375956978648900986e-03
2.084666192531585693e-01,4.655973017215728760e-01,5.793457031250000000e-01,5.983363986015319824e-01,3.335156291723251343e-02
5.596610307693481445e-01,5.174160599708557129e-01,5.889075398445129395e-01,6.063969135284423828e-01,1.267283922061324120e-03
4.036272168159484863e-01,4.483894705772399902e-01,5.819754600524902344e-01,5.757575631141662598e-01,1.049218000844120979e-03
2.585924565792083740e-01,1.897510439157485962e-01,5.638197660446166992e-01,5.355091691017150879e-01,2.788677113130688667e-03
6.012383699417114258e-01,7.047399282455444336e-01,5.823677778244018555e-01,5.541040301322937012e-01,5.797203630208969116e-03
